Atmospheric Density,Surface Temperature,Gravity,Water Content,Mineral Abundance,Orbital Period,Proximity to Star,Magnetic Field Strength,Radiation Levels,Atmospheric Composition Index,Prediction
,1.3815521,1.7036552,3.2292972,1.4670459,-1.864564,2.142045,Category_5,Category_7,-0.7040975,6.0
2.7555451,1.6391406,-2.0394075,4.305111,,,-1.9404798,Category_11,Category_15,-1.7308322,4.0
-0.5020477,3.4904714,1.5172193,-2.2788656,-0.7003778,0.4152379,1.4959568,Category_13,Category_7,-2.5980167,
-0.0005025574,0.38893086,0.6120451,,-0.796894,2.1340458,0.05788539,,Category_6,0.3030789,1.0
,-1.8681527,2.085327,-2.9169896,0.8636597,-0.08884193,-1.2024542,Category_9,Category_6,0.7733545,8.0
-1.5309315,2.6761436,-2.4997668,-0.5210825,0.459761,-0.21431214,-0.0964378,Category_10,Category_11,1.669129,9.0
-1.9906204,2.1556177,0.3007643,-2.0343268,0.98594487,0.14947198,0.7777649,Category_6,Category_7,-1.0136962,9.0
-0.8126725,0.54592735,-2.0989745,1.1443567,-0.78188777,-1.8735874,-1.5338829,Category_8,Category_9,-0.5287819,3.0
4.206481,-0.71884924,-2.5616915,-0.1108926,-3.4257724,3.4357784,,Category_6,Category_9,0.4887921,0.0
-1.5871502,2.0160284,,-0.9920945,-1.2510332,2.3099456,1.166495,Category_9,Category_7,-1.3334394,7.0
-3.7473772,-2.7085314,0.5151457,0.4361208,,-0.3860744,,Category_7,,-0.40966722,1.0
0.37325317,0.3594529,-0.07530629,1.3192562,-0.10624367,-1.6701744,-0.7850923,,Category_5,-0.5086237,0.0
,-0.58621526,3.012916,2.1548352,2.3122773,2.1068418,-1.9816598,Category_12,Category_5,1.182228,2.0
3.523262,-0.6542151,-0.95477915,0.04243614,-1.1049457,0.3195453,-1.5162095,Category_9,Category_5,-0.29221386,0.0
0.8680792,-2.686699,-0.11730349,-1.9780294,0.922665,1.1496841,-0.90471864,Category_17,Category_3,0.24754694,3.0
-0.06457843,-0.57799524,0.9578582,-4.7287574,-1.5042171,-0.04857098,0.34241533,,Category_9,0.9967393,5.0
-0.15993036,3.3565435,0.5596049,0.9903584,0.34074292,0.74808645,-1.9478315,,Category_6,0.6862817,4.0
0.89759403,1.0583984,0.081443235,3.0204265,0.7719421,-1.7299083,0.5676136,Category_6,Category_6,-1.0978153,6.0
-0.119341515,-1.0044332,1.352051,-1.6427829,-1.6135471,-1.384972,-0.23261452,Category_15,Category_11,0.39086252,5.0
-2.9572875,-0.73589593,-0.7015817,-0.3239462,0.3926381,-0.23435763,0.6042593,Category_8,Category_8,1.3933147,8.0
3.188187,1.7125889,-0.2493793,4.7689114,-1.5801607,-0.30768234,1.3036096,Category_10,Category_8,0.04581262,6.0
2.5892212,-3.681186,-1.5491121,-0.82581097,1.3018047,1.1981367,0.09927363,Category_17,Category_7,-0.49369264,
-0.36185765,4.293544,-0.28274414,-1.602265,-1.2361944,1.6550839,2.1184099,Category_11,Category_7,-1.1741496,7.0
3.7120795,-0.5848719,-2.8869743,-1.165636,3.1995547,-0.9950963,-0.92266214,Category_4,Category_11,-1.563829,5.0
0.15451887,-2.270459,1.5221151,-2.4913824,2.0655265,0.726389,-0.40780216,Category_7,Category_6,0.25001723,8.0
0.7335096,-1.1568817,-1.8825132,0.5038174,-3.4706597,2.1270566,-1.1686057,Category_7,Category_6,0.777711,0.0
,1.8642511,-0.19254072,-1.408837,0.5823148,-0.25644028,0.5490789,Category_6,Category_6,-1.3037884,9.0
-2.546223,-0.72796637,-1.2385004,0.31347945,-0.4425096,-2.20602,1.1901255,Category_8,Category_8,1.0590563,1.0
3.6319604,-1.5779982,-2.1874864,0.71210486,-3.5309412,2.950094,1.5357778,Category_7,Category_8,0.9315143,0.0
-0.53521174,0.71250993,,1.6312779,0.14727707,-0.56344455,0.75975436,Category_12,Category_11,-1.3997095,3.0
-3.854333,-2.0764794,0.68655795,-0.6299711,-0.26497316,0.61662126,1.6906984,Category_9,Category_11,-0.04937985,1.0
-1.4280022,-3.2077315,-0.98351526,2.4501846,1.3459668,0.4168557,3.095913,,Category_11,0.9710379,2.0
2.647007,-0.7372047,3.144093,2.8233256,0.75048506,0.5963276,-1.415447,Category_13,Category_5,0.26844501,2.0
0.5489103,-2.5723422,-2.314864,0.2650115,-0.8075474,-0.8265147,-1.0293919,Category_11,Category_9,-1.7066418,3.0
0.37211707,-2.6651077,0.6660333,-2.7104106,1.4909163,0.8116711,-0.8392337,Category_13,Category_4,0.45351392,3.0
-2.8168044,-1.7334012,,0.4028554,-0.025055153,-0.4139247,-0.42006642,Category_11,Category_10,0.5813676,6.0
-0.5589822,3.0985777,2.1652384,0.35852006,0.77096325,-0.46170914,-1.8345584,Category_10,Category_6,-0.98845756,4.0
-2.1991937,1.2556844,-0.6718073,-1.1155905,-0.65425193,1.3324552,1.4337327,Category_9,Category_6,,7.0
-0.43232673,0.15774304,2.3659608,-1.1441756,-1.2043679,-0.9740388,0.29678336,Category_13,Category_10,0.11806304,5.0
-0.44704944,0.5518358,0.38789597,1.7470622,-4.6135516,0.6257662,0.23006442,Category_10,Category_9,0.6336021,0.0
2.02703,1.3081175,2.646904,2.1007905,0.4225898,-3.794725,1.252898,Category_10,Category_7,-0.70901763,6.0
0.06865431,-1.5236665,1.302217,1.4409556,-2.5953217,-1.5772747,0.18666136,Category_11,Category_11,0.27439374,2.0
,4.2421923,0.42196432,-1.8780067,-1.1572376,1.7399266,2.430856,Category_12,Category_7,-1.4444095,7.0
-0.6380958,1.6732002,-2.1625023,2.635322,0.668398,0.64039624,-1.0601041,Category_11,Category_10,-0.27307117,9.0
0.74648154,-0.8189163,,-3.2194648,2.2846432,1.2760707,0.27444473,Category_7,Category_6,0.946379,8.0
1.17082,-2.6564424,-2.439565,0.2090959,0.28046903,-0.11874527,-0.24099281,Category_10,Category_6,0.04141484,5.0
-1.6945523,1.9855539,-1.4006438,-1.7859126,0.4353977,0.004582954,0.5361299,Category_8,Category_7,0.08484569,9.0
,1.3714888,0.046228193,1.7854449,-0.62773436,0.63603485,2.3318796,Category_9,Category_10,0.07428073,2.0
-3.5028625,-3.026697,0.82540894,0.5982329,-1.3346511,0.40270442,0.1446066,Category_8,Category_11,0.09361188,1.0
-3.351339,-1.452517,0.17852698,1.2276295,-2.7071679,-0.5254892,-0.10858272,Category_8,Category_8,-0.34452975,1.0
-1.7694396,1.9182807,1.3504366,0.2415568,1.3230268,,-1.7545904,Category_10,,-0.48896158,4.0
0.70294374,,-1.1253631,-0.8884188,-0.66958195,1.0013889,-0.77597237,Category_12,Category_7,-0.6556403,4.0
,-1.0780298,1.1604131,-1.2498475,-1.4517423,-1.7948501,-0.40648237,Category_16,,0.10653414,5.0
-0.80075616,-1.8843129,0.27949166,1.0719216,0.030285053,-1.7263631,-2.075126,Category_13,Category_10,2.0426924,6.0
0.28319806,3.1556137,1.6435755,,0.40945324,-0.58703876,-2.4544399,Category_11,Category_6,-0.21356799,4.0
-3.7773573,-1.1599447,0.17923665,1.0078866,-2.090558,-0.14018488,0.20702453,Category_8,Category_9,-0.29064634,
2.3551679,-0.8165366,2.4318566,,1.9559474,2.289903,-1.1122353,Category_15,Category_5,-0.30247873,2.0
1.0397189,-2.6175127,0.695468,1.2120647,-0.28988788,-2.8328822,1.4843972,Category_13,Category_6,0.35898998,5.0
0.69931906,-1.0890868,-1.492771,-2.8295162,1.53028,2.1051726,-0.86466086,Category_9,Category_3,,
-1.9646147,2.733138,0.42482784,-1.3781917,0.28951216,-1.146999,-0.33011922,Category_10,Category_9,-1.217224,9.0
1.0650249,-2.4558487,-1.2091339,-0.9566958,0.49731466,0.83738744,-1.6304103,Category_16,Category_4,-1.0622524,3.0
-0.8065733,1.7637095,-1.9069462,1.3755187,-1.8119732,-0.5223099,,Category_10,Category_11,0.28021032,9.0
6.685847,-1.8541452,-0.80845916,1.868651,-2.8473501,2.3137815,0.6163775,Category_4,Category_9,0.23702525,0.0
1.7022344,-2.0465627,-3.4700418,-0.021883473,,0.6421888,-0.66129667,Category_10,Category_9,-1.693074,5.0
-2.0422873,1.531283,-0.49881643,-1.546236,0.29160848,-0.6779272,0.98551977,Category_6,Category_7,-0.67376554,9.0
2.5252614,-0.22649479,,1.7469434,4.743301,-3.8305216,1.9029453,Category_7,Category_11,-0.058188695,6.0
-1.7269039,-0.3716905,1.6339332,,-1.7942924,-0.16233015,-0.0020249083,Category_15,Category_11,0.43450022,5.0
-1.8429782,2.9727182,-1.1492436,-1.0722054,-1.162602,0.94815224,1.7846348,Category_12,Category_6,0.75975823,7.0
-1.1503832,2.428543,1.2697606,0.35755295,0.5799427,-0.36361703,-2.0872262,Category_11,Category_6,-0.6207173,4.0
-3.7967787,-2.432234,0.4604476,0.5913639,-1.3658077,,0.51044106,Category_8,Category_11,-0.26367775,1.0
-0.7186904,-2.961604,,-1.6029646,0.2883596,0.6804333,0.1860104,Category_15,Category_6,0.2063242,3.0
-1.7371595,1.1683813,0.30960584,0.44049132,1.3203858,-2.372904,0.109420486,Category_11,Category_9,0.59569895,4.0
7.641675,-1.8930728,0.79945403,0.030128371,-1.3227569,-0.12877882,0.34081402,Category_5,Category_8,-0.55418617,0.0
2.0519981,2.4849854,0.26115155,4.1122637,-0.5256186,2.4606616,-1.960256,Category_9,Category_12,-1.3565553,4.0
-0.8745003,-2.1591578,1.9242061,-1.1657382,0.859265,0.77459764,-0.7965359,Category_8,Category_5,,8.0
4.5454817,-0.6531725,-0.028575445,1.3503752,-2.3373652,0.23434299,0.6142686,Category_10,Category_8,0.54569244,0.0
-0.1949078,3.157538,1.9460918,0.44217888,-0.12208579,-0.7607221,-2.311467,Category_10,,-1.135922,4.0
0.8500762,-2.5492964,-4.8365393,-1.7731363,0.8702475,-1.4673012,0.98871046,Category_11,Category_12,-1.6433129,3.0
2.1381593,1.4052773,1.7967156,3.934299,2.142049,-0.751809,1.142106,Category_6,Category_8,-0.9423447,6.0
-2.2083218,-1.2732378,0.28338024,-2.1657665,0.24384882,0.08867685,-0.006055311,Category_9,Category_11,1.5992335,
,3.7503083,1.2188956,-1.871212,-1.1380795,1.06704,1.9472107,Category_9,Category_7,-1.8849087,7.0
-0.011880926,-0.38698968,3.3962035,1.3439473,1.6854329,-3.4728777,0.67684096,Category_12,Category_10,0.08023885,6.0
6.9237313,-2.015696,2.3428087,-1.5683417,-2.0805793,-1.1605818,-0.007968705,Category_8,Category_8,-0.2175342,0.0
-1.8465576,1.6725901,-2.0932388,-0.34206843,-1.5735017,-1.1461533,0.0127316695,Category_11,Category_8,1.5016289,9.0
-1.3786261,2.7814527,1.5120507,-1.2636296,-0.69642323,2.3680425,1.1546806,Category_8,Category_8,-2.0650148,7.0
2.2704697,-0.7460207,-1.2952694,-0.9314103,-2.4396338,0.8093139,0.99275035,Category_7,Category_10,-0.13773896,5.0
-1.7548206,2.5203137,0.80693424,-1.6120496,-0.44697946,1.94181,1.8012222,Category_9,Category_6,-1.5552499,7.0
2.0244815,-1.1947513,2.3729079,3.7967317,2.6641035,1.6671956,,Category_10,Category_5,,2.0
-3.3441002,-2.8235018,0.51822674,0.9597537,-0.8369884,1.0956384,-0.790273,Category_9,Category_11,,1.0
,-1.2279598,-0.5273386,0.5603616,-1.9775443,-0.92100215,0.71609706,Category_8,Category_8,0.26210573,1.0
2.095594,1.235657,2.0554218,2.3300939,0.5132261,-3.1012933,1.2338897,Category_9,Category_5,-0.3903225,6.0
0.6650522,0.1170294,-1.6200873,0.14293797,2.1429079,-0.38347477,1.6867774,Category_7,Category_7,-0.24550961,8.0
-2.2644348,,0.34673575,-1.4350231,0.80664986,0.34477618,0.5895833,Category_4,Category_9,-1.2633073,9.0
0.86281276,2.133478,-1.2766948,,-0.61621386,-1.1370777,-2.7114553,Category_9,Category_8,0.083205596,4.0
-3.5789266,-2.6734161,0.9317613,0.5243883,-0.095482774,2.3753607,-0.63568264,Category_10,Category_12,-0.03725984,1.0
-0.21748881,-0.69381976,-3.7066367,0.9317941,-1.2117498,-0.39903408,-0.7280979,,Category_8,-2.4653897,5.0
1.6900611,-0.07362574,3.4070034,2.3777478,0.977266,1.2926873,-1.552058,Category_12,Category_5,0.34858337,2.0
-1.3258753,-1.6923738,0.038925532,1.268062,-0.119273484,0.9121386,0.3264218,Category_8,,1.8865533,2.0
-1.6514748,1.5376219,1.9943901,-2.4176385,1.0101205,0.15872511,-0.28033605,Category_8,Category_8,-2.4000735,9.0
4.382913,-0.8394384,-0.07016389,-0.7063518,0.30486387,-1.2958378,0.842734,Category_8,Category_6,-0.8345989,0.0
0.24000332,-1.9218929,0.23437323,-2.1121373,0.69614595,1.2033639,-0.6242557,,Category_4,0.10648127,3.0
0.4690915,2.1720164,-2.0467136,1.711104,0.33570167,1.0020306,-1.9505079,Category_10,Category_8,1.2150863,9.0
2.626054,1.9908075,0.44245356,3.9386878,-0.5255357,,1.47095,Category_9,Category_7,-0.25100806,6.0
-0.837308,3.4587114,0.122908376,-0.08526043,0.58280545,0.72491044,1.0508342,Category_11,Category_9,1.6775951,7.0
2.403058,-0.7419896,2.789018,2.8048582,2.5305042,1.4980764,-1.4582875,Category_10,Category_4,2.3393018,2.0
3.5465093,-0.32166478,,-1.2421533,-2.0147142,-1.2527754,-0.48834231,Category_7,Category_8,0.18314575,0.0
,-2.467149,1.1630635,-1.3314204,0.3350134,0.70979345,-0.60508376,Category_16,Category_5,-0.22893211,3.0
2.1666133,0.40130284,0.6558209,-2.880669,1.8493323,,-1.6653118,Category_8,Category_10,0.47314072,5.0
-0.039193917,3.6029303,2.1988,0.68260074,0.29537386,0.08198281,-1.7069536,Category_9,Category_7,-0.5677727,
1.0260884,,,-1.1473997,-0.96801835,-1.4311395,1.3866546,Category_15,Category_7,-0.035715338,
0.8663945,1.7519789,2.2527738,2.3116536,0.94467914,-3.7192361,0.96011406,Category_10,Category_6,-0.39302015,6.0
0.8794168,-0.9985447,-2.7373095,-1.4112847,-0.2918619,-0.8294324,-1.1002117,Category_7,Category_7,0.3433462,5.0
1.782054,-1.465233,-1.570396,-1.2437515,2.2077706,0.78961486,-2.4028122,Category_7,Category_7,0.15261427,8.0
0.4886489,2.6471486,-2.034035,2.1641352,2.1356344,0.9020996,,Category_11,Category_7,0.87188214,9.0
-0.67018497,0.54915303,2.0935974,0.012237447,,-1.653152,-0.82829237,Category_12,Category_9,-0.21818574,
-1.6109308,2.1804366,-0.5475445,-0.25083914,1.0857968,-0.33856595,-1.6116756,Category_8,Category_8,-0.4576941,4.0
-0.25086018,3.6801755,0.84909487,-1.4879493,-1.2488146,2.876485,1.9195905,Category_11,Category_8,-1.7585131,7.0
-0.39773744,3.1819644,-0.058844842,0.7715208,-0.38380903,0.1347045,-1.3746647,Category_9,Category_5,-0.20716596,4.0
1.8578093,-0.57810503,2.3575277,2.9071212,2.4236138,2.0501566,-1.889422,Category_12,Category_5,0.8729079,2.0
0.60262585,1.7554355,-1.2194593,-0.40644312,-0.59405684,-3.4201202,-0.72142833,Category_12,Category_11,1.0058577,7.0
1.2672668,-2.6845958,-0.1608885,-2.2847729,0.9878019,0.7840517,-1.9795706,Category_13,Category_3,0.09640322,3.0
-2.053728,0.785338,-0.44240806,0.07527034,0.16045932,-1.531222,,Category_11,Category_9,-0.78229946,4.0
-0.99237984,-1.9854252,2.8906236,-0.7968638,0.63319385,0.91480917,-0.3244347,Category_8,Category_6,-0.030100062,8.0
-0.5548927,,-1.7561084,0.9530506,0.71246743,-0.40494683,-2.1579494,Category_7,Category_7,0.8218366,9.0
-3.4309454,-2.5523298,0.97379625,0.3380629,0.064601526,2.5424814,-0.90762776,Category_9,Category_10,0.23037237,1.0
-0.41652742,0.5940358,-0.3685832,-3.4048398,0.77390665,,-0.94601554,Category_11,Category_5,-0.38714808,9.0
2.275587,-0.7642961,3.520182,2.8187659,0.2788847,0.941035,-1.6485308,Category_13,Category_5,0.3498205,2.0
-0.4648038,-1.7855496,1.0314943,-1.7523389,,-0.7426221,1.0243584,Category_7,Category_10,1.5429158,8.0
-0.052942015,3.2345946,0.2644571,-1.4537044,-2.0199509,2.2546582,1.9496602,Category_13,Category_7,-0.9943933,7.0
-0.72967756,3.1466365,-1.0988623,0.00547905,1.705594,-0.12613694,-0.3979948,Category_7,Category_8,2.2037895,9.0
-3.2713704,-2.1739519,1.5751376,0.3107736,0.92165524,2.847659,,Category_9,Category_11,-0.15201668,1.0
2.1683538,,-2.3796864,0.23639455,2.4328065,-0.4220953,-0.7491381,Category_9,Category_9,-2.7628562,8.0
-1.0578196,2.0477822,0.5496672,,0.109837785,2.1746268,2.104227,Category_9,Category_5,-1.3782218,7.0
-2.0608914,1.8720574,-1.6629305,0.1695586,0.8000393,-0.8295668,-0.68204576,Category_7,Category_6,-0.5087763,4.0
-3.1055722,-2.9442291,1.2584773,0.77814054,0.77537906,2.5256605,-1.1389984,Category_10,Category_12,0.7726514,1.0
-1.4653506,-0.7773418,-3.9285688,-0.6352542,0.19321196,0.46523365,-0.3166832,Category_13,Category_7,0.6283754,3.0
,-2.2030447,1.4527334,,0.6063594,2.4013312,0.34942222,Category_10,Category_12,-0.1093044,1.0
-2.9197173,-0.34014255,-0.4840189,0.39064294,-1.5702038,-1.5917184,0.94525397,Category_7,Category_6,0.3915409,1.0
4.585225,-1.2669168,0.6340233,-1.9656423,-2.9412446,-0.108493134,-0.58401,Category_6,Category_10,0.20359087,0.0
-1.6234171,-3.9223166,-1.2801584,2.0124779,0.858042,-0.07923693,1.9851029,Category_9,Category_12,0.61970186,2.0
0.35085452,-1.4791789,-0.32118595,-3.6013718,,1.2853342,,Category_10,,1.4618678,3.0
-1.0317051,3.1258063,-0.08631814,-1.2290009,1.0189542,-1.1186197,0.25266957,Category_8,Category_7,0.62038606,9.0
-2.3146386,0.97723395,1.5922097,0.801745,1.0124294,1.301618,-1.5928009,Category_8,Category_9,-1.3157194,4.0
-1.8224417,1.7993202,0.16982266,0.2337457,0.26235205,-0.042694118,0.20515342,Category_6,Category_6,0.065536186,9.0
1.561394,-1.1285924,1.6244069,2.2567322,2.4371338,2.8452556,0.43186033,Category_11,Category_4,1.6756048,2.0
-3.3064048,-1.4473712,,,-2.0785742,-0.77793336,0.91060746,Category_8,Category_8,-0.8847248,1.0
3.033519,1.1965858,1.8745724,3.2122347,0.23430964,-3.0586114,1.5805684,Category_8,Category_6,-0.4484558,6.0
-1.9459196,-1.5997633,0.4008565,-0.6443509,0.48676005,-0.30906814,,,Category_8,0.3457678,8.0
,3.598007,0.4422374,-0.5841157,0.556722,-0.50116694,-2.1871722,Category_8,Category_7,-0.6742538,4.0
-3.06207,-0.9380718,-0.8889331,-0.71368587,-0.85671717,0.0069175484,2.1040075,Category_6,Category_9,1.1305516,7.0
1.588756,3.422875,-0.75920975,-1.9517168,-2.0846653,-0.0455115,1.7893076,Category_11,Category_8,-0.20993538,7.0
,2.116534,-1.5759587,0.9527671,0.43538004,0.1370566,-0.8812022,Category_11,Category_9,-0.677137,4.0
-1.4719428,2.6523914,1.6372626,0.88740516,0.09158411,,-1.7955437,Category_8,Category_8,-1.7457398,4.0
-0.34935,2.79033,-1.273714,0.36602488,3.4111218,-2.06109,-1.0056341,Category_7,Category_11,1.6852151,9.0
2.3280702,-0.5811869,2.9542325,1.9012996,1.7315773,1.1220398,-1.6337861,Category_10,,1.4242742,
-0.26177195,-1.246878,-1.7880831,-0.31215614,0.42437857,-1.8276392,0.47042558,Category_6,Category_5,1.0410396,
,3.7797284,1.5999029,-2.4227545,-1.266862,1.6384277,2.1971436,Category_11,Category_8,-1.9148973,7.0
,-1.7407589,1.0694468,3.08616,1.3056462,1.3823198,1.0828811,Category_12,Category_8,0.521013,2.0
-2.1083586,1.2142049,1.6892735,0.4831034,0.6488093,0.64794797,,Category_9,Category_8,-1.9379516,4.0
1.7585648,,-0.5438416,3.9464595,-0.62988317,1.7059355,-0.3025297,Category_14,Category_9,0.05083419,4.0
1.457939,-0.5700031,3.6774533,0.8159215,2.1273336,1.3612473,-0.59227985,Category_11,Category_6,2.1595168,2.0
-3.2335992,,0.47676837,-0.03311754,-0.2535199,-2.1659613,2.3018818,Category_5,Category_8,0.31161547,1.0
-0.2910436,3.128622,0.6464011,-1.7185583,1.0061852,0.21350801,0.10817998,Category_8,Category_8,-1.6834316,9.0
-1.8268981,1.9440922,-0.49925992,0.66797906,0.038064606,0.13877077,-0.28815368,Category_11,Category_10,1.4473742,7.0
2.3650916,-1.129209,3.3677251,1.774294,3.4443493,2.1027637,-2.0624967,Category_10,Category_7,2.4869401,2.0
,-1.694453,,1.5971061,0.5196521,0.5826613,0.120207526,Category_7,Category_10,-2.464182,8.0
-0.8979105,3.2026277,0.24277724,-1.4028772,-0.58306754,2.5815277,2.0011008,Category_11,Category_7,-1.3844677,7.0
-2.4796789,,0.9090133,1.7878182,-0.7750994,-1.7152882,-0.06540699,Category_11,Category_7,0.45113978,6.0
-1.8670988,1.936758,1.561286,-2.280635,1.0118487,-0.2755968,0.053502493,Category_8,Category_8,-1.1833847,9.0
0.26248333,-3.140408,-0.50834537,1.0134602,1.4718219,0.8403499,0.7357687,Category_9,Category_9,,2.0
,-0.6035236,2.3809705,0.3793305,0.093510225,1.917173,-1.3421159,Category_15,Category_12,-0.4942339,2.0
-0.427889,-2.106971,-4.0430536,-0.0040938375,1.4078434,0.9423756,-1.0350733,Category_11,Category_10,-1.325463,3.0
-0.57208115,-1.4905753,3.0549593,-2.2047367,1.0449824,1.4658895,-1.0364089,Category_6,Category_8,-0.39608657,8.0
-2.3600903,-0.9269709,-0.7324695,0.75078166,-0.8383801,,0.32252008,Category_6,Category_7,0.4018979,1.0
2.4025145,0.40967607,2.338659,2.3236725,-0.09614933,-3.8762493,1.2788769,Category_9,Category_7,-0.5567409,6.0
-0.15524969,-0.92463475,-0.6135175,-1.0261979,-0.46540087,-2.0881474,-2.2390614,Category_10,Category_7,,5.0
-3.180732,-2.7085783,0.8763599,0.66316175,-0.06615717,2.2227404,-1.597528,Category_10,Category_11,0.8208005,1.0
-2.9717128,-1.0354384,-0.49362326,0.2845665,-2.085298,-1.7327513,0.99676925,Category_8,Category_7,0.40324602,1.0
6.2189345,-1.8301339,4.061209,-1.3627707,-1.830718,-2.0945437,-0.02948877,Category_9,Category_10,0.6559635,0.0
-0.55927634,-0.2053499,0.03896793,2.4365826,2.08559,-1.092246,2.035686,Category_13,Category_9,0.14041565,2.0
-0.17930047,1.3947403,1.9083834,1.4648389,0.5622719,-3.7310166,0.40146443,,Category_7,0.42662397,6.0
,3.2650537,0.5118076,0.19059218,0.041853003,-1.5051,-2.7797039,Category_10,Category_7,,4.0
-0.13109776,-0.53791237,2.4698966,-1.2773495,-1.2309008,-1.68979,-0.29271448,Category_13,Category_9,0.7688069,5.0
1.2491493,-2.2716446,-3.2060463,-0.6600846,0.3151578,0.5229189,-1.0949404,Category_12,Category_10,,8.0
0.8717454,-2.3151999,-0.96274555,-1.513995,0.2538433,0.45608354,-2.5729923,Category_13,Category_3,-0.3631222,
-2.571873,-0.8118121,-0.47207123,0.48537832,-0.9477256,-2.1722054,0.5474713,Category_8,Category_7,1.1917908,1.0
-0.025344184,-0.7254766,1.8260639,-0.80161345,-1.2823161,-1.5204906,-1.1130822,Category_14,Category_9,0.62358284,5.0
,-1.4126921,-0.3419535,,-2.0613887,-0.76310974,0.4180842,Category_8,Category_10,0.31506878,1.0
-1.4627905,1.9820259,1.9318266,-1.8819731,0.9653493,0.19048098,-0.17097157,Category_9,Category_8,-2.1056883,9.0
-1.0183936,-4.2272124,1.3313369,2.161663,0.90109026,0.37268764,1.1180422,Category_11,,1.1853305,2.0
,2.2473738,1.7879071,-1.4689573,-0.7828727,2.610469,1.1835998,Category_9,Category_8,-1.7626141,7.0
-2.831755,0.95598954,,0.22869456,-0.9747183,-0.46443105,-0.3817143,Category_8,Category_8,-1.5391335,4.0
-1.2164645,2.6794536,1.6884441,-0.19059162,-0.2542713,-0.92205447,-1.5496162,Category_9,Category_6,-1.5315235,4.0
-0.31233275,0.35223776,1.2553586,,1.4483207,-1.8235503,-0.023678256,Category_12,Category_12,1.9179728,4.0
-0.5439861,-1.1342703,4.184183,-2.047929,-0.06657688,1.3007587,-0.21782574,Category_9,Category_10,-0.6612486,8.0
-3.937052,-1.4886798,1.0724585,0.47727498,0.6924978,1.294076,,Category_10,Category_11,-0.69232124,1.0
-2.3418586,-0.15173212,1.4552008,1.0258199,-1.7399484,-0.25233606,-0.0238204,Category_14,Category_9,0.112661205,5.0
-2.6102195,-0.025013564,0.44045264,1.7970402,-1.870996,0.57651925,-1.5764804,Category_10,,-0.5868187,8.0
